,CrimenProv,PobProv,Comunidad,Provincia,Municipio,code,Delito,Nivel,Enero-diciembre 2016,Enero-diciembre 2017,Enero-diciembre 2018,Enero-diciembre 2019,Enero-diciembre 2020,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,Total,MediaTotal,POB2016,POB2017,POB2018,POB2019,POB2020,TotalPob
69,BALEARS,"Balears, Illes",BALEARS (ILLES),BALEARS,,10,Tráfico de drogas,Provincia,500.0,483.0,514.0,646.0,426.0,64.0,145.0,207.0,84.0,39.0,130.0,252.0,62.0,59.0,145.0,226.0,84.0,62.0,164.0,317.0,103.0,75.0,109.0,163.0,79.0,2569.0,513.8,1107220,1115999,1128908,1149460,1171543,1134626.0
70,BARCELONA,Barcelona,CATALUÑA,BARCELONA,,1,Homicidios dolosos y asesinatos consumados,Provincia,45.0,49.0,28.0,45.0,36.0,7.0,13.0,14.0,11.0,5.0,9.0,23.0,12.0,7.0,10.0,7.0,4.0,6.0,8.0,20.0,11.0,11.0,12.0,7.0,6.0,203.0,40.6,5542680,5576037,5609350,5664579,5743402,5627209.6
71,BARCELONA,Barcelona,CATALUÑA,BARCELONA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,108.0,108.0,123.0,142.0,107.0,25.0,21.0,28.0,34.0,33.0,20.0,31.0,24.0,28.0,29.0,35.0,31.0,40.0,28.0,34.0,40.0,20.0,31.0,48.0,8.0,588.0,117.6,5542680,5576037,5609350,5664579,5743402,5627209.6
72,BARCELONA,Barcelona,CATALUÑA,BARCELONA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,2101.0,2796.0,2311.0,2389.0,1598.0,493.0,542.0,581.0,485.0,491.0,600.0,605.0,1100.0,537.0,573.0,636.0,565.0,572.0,607.0,600.0,610.0,437.0,332.0,598.0,231.0,11195.0,2239.0,5542680,5576037,5609350,5664579,5743402,5627209.6
73,BARCELONA,Barcelona,CATALUÑA,BARCELONA,,4,Secuestro,Provincia,6.0,7.0,1.0,2.0,3.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,-3.0,19.0,3.8,5542680,5576037,5609350,5664579,5743402,5627209.6
74,BARCELONA,Barcelona,CATALUÑA,BARCELONA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,1703.0,1627.0,1936.0,2219.0,1707.0,445.0,423.0,437.0,398.0,378.0,438.0,452.0,359.0,457.0,499.0,514.0,466.0,564.0,503.0,596.0,556.0,540.0,375.0,538.0,254.0,9192.0,1838.4,5542680,5576037,5609350,5664579,5743402,5627209.6
75,BARCELONA,Barcelona,CATALUÑA,BARCELONA,,6,Robos con violencia e intimidación,Provincia,17882.0,18374.0,20151.0,23836.0,15249.0,4425.0,4090.0,4661.0,4706.0,4666.0,4279.0,4490.0,4939.0,4694.0,4467.0,5239.0,5751.0,5587.0,5656.0,6210.0,6383.0,5568.0,2615.0,4619.0,2447.0,95492.0,19098.4,5542680,5576037,5609350,5664579,5743402,5627209.6
76,BARCELONA,Barcelona,CATALUÑA,BARCELONA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,21753.0,21531.0,23982.0,23544.0,14659.0,5760.0,5076.0,5606.0,5311.0,5262.0,4579.0,5551.0,6139.0,5975.0,5316.0,6203.0,6488.0,5996.0,5106.0,6189.0,6253.0,4381.0,2207.0,4502.0,3569.0,105469.0,21093.8,5542680,5576037,5609350,5664579,5743402,5627209.6
77,BARCELONA,Barcelona,CATALUÑA,BARCELONA,,8,Hurtos,Provincia,135998.0,146663.0,164696.0,165901.0,92394.0,31038.0,33656.0,38260.0,33044.0,32081.0,35881.0,39982.0,38719.0,37714.0,41634.0,44473.0,40875.0,40113.0,43249.0,43706.0,38833.0,31319.0,10799.0,23203.0,27073.0,705652.0,141130.4,5542680,5576037,5609350,5664579,5743402,5627209.6
78,BARCELONA,Barcelona,CATALUÑA,BARCELONA,,9,Sustracciones de vehículos,Provincia,6862.0,7709.0,8002.0,8392.0,5132.0,1568.0,1761.0,1740.0,1793.0,1771.0,1966.0,1971.0,2001.0,1811.0,1962.0,2069.0,2160.0,2138.0,2093.0,1920.0,2241.0,1582.0,741.0,1451.0,1358.0,36097.0,7219.4,5542680,5576037,5609350,5664579,5743402,5627209.6
79,BARCELONA,Barcelona,CATALUÑA,BARCELONA,,10,Tráfico de drogas,Provincia,1318.0,1436.0,1699.0,1716.0,2092.0,290.0,357.0,344.0,327.0,388.0,418.0,338.0,292.0,447.0,437.0,399.0,416.0,447.0,431.0,411.0,427.0,456.0,634.0,471.0,531.0,8261.0,1652.2,5542680,5576037,5609350,5664579,5743402,5627209.6
80,BIZKAIA,Bizkaia,PAÍS VASCO,BIZKAIA,,1,Homicidios dolosos y asesinatos consumados,Provincia,3.0,3.0,4.0,4.0,8.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,-1.0,22.0,4.4,1147576,1148302,1149628,1152651,1159443,1151520.0
81,BIZKAIA,Bizkaia,PAÍS VASCO,BIZKAIA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,15.0,15.0,21.0,18.0,22.0,4.0,7.0,2.0,2.0,4.0,7.0,3.0,1.0,5.0,2.0,8.0,6.0,8.0,5.0,2.0,3.0,3.0,3.0,10.0,6.0,91.0,18.2,1147576,1148302,1149628,1152651,1159443,1151520.0
82,BIZKAIA,Bizkaia,PAÍS VASCO,BIZKAIA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,621.0,590.0,596.0,626.0,458.0,155.0,155.0,146.0,165.0,130.0,160.0,165.0,135.0,151.0,137.0,166.0,142.0,150.0,137.0,178.0,161.0,142.0,91.0,127.0,98.0,2891.0,578.2,1147576,1148302,1149628,1152651,1159443,1151520.0
83,BIZKAIA,Bizkaia,PAÍS VASCO,BIZKAIA,,4,Secuestro,Provincia,17.0,7.0,5.0,6.0,3.0,6.0,5.0,4.0,2.0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,38.0,7.6,1147576,1148302,1149628,1152651,1159443,1151520.0
84,BIZKAIA,Bizkaia,PAÍS VASCO,BIZKAIA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,222.0,274.0,316.0,361.0,327.0,48.0,59.0,58.0,57.0,55.0,74.0,66.0,79.0,76.0,78.0,76.0,86.0,63.0,68.0,108.0,122.0,76.0,60.0,75.0,116.0,1500.0,300.0,1147576,1148302,1149628,1152651,1159443,1151520.0
85,BIZKAIA,Bizkaia,PAÍS VASCO,BIZKAIA,,6,Robos con violencia e intimidación,Provincia,1475.0,1302.0,1262.0,1206.0,722.0,344.0,292.0,453.0,386.0,276.0,261.0,365.0,400.0,301.0,243.0,352.0,366.0,325.0,236.0,319.0,326.0,224.0,69.0,252.0,177.0,5967.0,1193.4,1147576,1148302,1149628,1152651,1159443,1151520.0
86,BIZKAIA,Bizkaia,PAÍS VASCO,BIZKAIA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,4344.0,4143.0,4809.0,4784.0,2999.0,1218.0,1048.0,927.0,1151.0,1037.0,805.0,972.0,1329.0,1434.0,1045.0,1077.0,1253.0,1381.0,987.0,1129.0,1287.0,916.0,419.0,797.0,867.0,21079.0,4215.8,1147576,1148302,1149628,1152651,1159443,1151520.0
87,BIZKAIA,Bizkaia,PAÍS VASCO,BIZKAIA,,8,Hurtos,Provincia,18214.0,17507.0,19241.0,20124.0,11678.0,4230.0,4231.0,5378.0,4375.0,4129.0,4074.0,4874.0,4430.0,4002.0,4614.0,5122.0,5503.0,4842.0,4847.0,5366.0,5069.0,3938.0,1519.0,3124.0,3097.0,86764.0,17352.8,1147576,1148302,1149628,1152651,1159443,1151520.0
88,BIZKAIA,Bizkaia,PAÍS VASCO,BIZKAIA,,9,Sustracciones de vehículos,Provincia,621.0,569.0,583.0,529.0,409.0,170.0,177.0,139.0,135.0,123.0,129.0,158.0,159.0,138.0,135.0,165.0,145.0,137.0,154.0,115.0,123.0,118.0,95.0,104.0,92.0,2711.0,542.2,1147576,1148302,1149628,1152651,1159443,1151520.0
89,BIZKAIA,Bizkaia,PAÍS VASCO,BIZKAIA,,10,Tráfico de drogas,Provincia,167.0,157.0,144.0,171.0,210.0,50.0,50.0,46.0,21.0,37.0,33.0,48.0,39.0,26.0,40.0,50.0,28.0,45.0,47.0,38.0,41.0,51.0,44.0,55.0,60.0,849.0,169.8,1147576,1148302,1149628,1152651,1159443,1151520.0
90,BURGOS,Burgos,CASTILLA Y LEON,BURGOS,,1,Homicidios dolosos y asesinatos consumados,Provincia,3.0,0.0,3.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,2.2,360995,358171,357070,356958,357650,358168.8
91,BURGOS,Burgos,CASTILLA Y LEON,BURGOS,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,3.0,1.0,3.0,8.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,1.0,2.0,1.0,0.0,19.0,3.8,360995,358171,357070,356958,357650,358168.8
92,BURGOS,Burgos,CASTILLA Y LEON,BURGOS,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,128.0,124.0,119.0,133.0,105.0,26.0,39.0,41.0,22.0,35.0,31.0,30.0,28.0,35.0,38.0,22.0,24.0,30.0,35.0,29.0,39.0,23.0,17.0,36.0,29.0,609.0,121.8,360995,358171,357070,356958,357650,358168.8
93,BURGOS,Burgos,CASTILLA Y LEON,BURGOS,,4,Secuestro,Provincia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360995,358171,357070,356958,357650,358168.8
94,BURGOS,Burgos,CASTILLA Y LEON,BURGOS,,5,Delitos contra la libertad e indemnidad sexual,Provincia,68.0,62.0,64.0,72.0,66.0,13.0,16.0,23.0,16.0,11.0,13.0,24.0,14.0,15.0,18.0,16.0,15.0,24.0,10.0,25.0,13.0,20.0,9.0,15.0,22.0,332.0,66.4,360995,358171,357070,356958,357650,358168.8
95,BURGOS,Burgos,CASTILLA Y LEON,BURGOS,,6,Robos con violencia e intimidación,Provincia,179.0,126.0,148.0,147.0,106.0,45.0,43.0,56.0,35.0,25.0,28.0,38.0,35.0,28.0,36.0,35.0,49.0,32.0,27.0,46.0,42.0,34.0,12.0,38.0,22.0,706.0,141.2,360995,358171,357070,356958,357650,358168.8
96,BURGOS,Burgos,CASTILLA Y LEON,BURGOS,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,689.0,679.0,886.0,896.0,637.0,210.0,160.0,161.0,158.0,134.0,159.0,177.0,209.0,203.0,233.0,201.0,249.0,219.0,226.0,219.0,232.0,206.0,98.0,207.0,126.0,3787.0,757.4,360995,358171,357070,356958,357650,358168.8
97,BURGOS,Burgos,CASTILLA Y LEON,BURGOS,,8,Hurtos,Provincia,3624.0,3336.0,2958.0,3018.0,1879.0,870.0,890.0,971.0,893.0,759.0,855.0,900.0,822.0,667.0,721.0,754.0,816.0,687.0,710.0,831.0,790.0,574.0,193.0,604.0,508.0,14815.0,2963.0,360995,358171,357070,356958,357650,358168.8
98,BURGOS,Burgos,CASTILLA Y LEON,BURGOS,,9,Sustracciones de vehículos,Provincia,159.0,109.0,104.0,117.0,66.0,40.0,47.0,30.0,42.0,26.0,27.0,27.0,29.0,26.0,27.0,25.0,26.0,26.0,33.0,26.0,32.0,23.0,7.0,21.0,15.0,555.0,111.0,360995,358171,357070,356958,357650,358168.8
99,BURGOS,Burgos,CASTILLA Y LEON,BURGOS,,10,Tráfico de drogas,Provincia,67.0,74.0,69.0,70.0,78.0,14.0,16.0,28.0,9.0,16.0,13.0,26.0,19.0,14.0,11.0,25.0,19.0,13.0,17.0,21.0,19.0,11.0,13.0,32.0,22.0,358.0,71.6,360995,358171,357070,356958,357650,358168.8
100,CANTABRIA,Cantabria,CANTABRIA,CANTABRIA,,1,Homicidios dolosos y asesinatos consumados,Provincia,0.0,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,12.0,2.4,582206,580295,580229,581078,582905,581342.6
101,CANTABRIA,Cantabria,CANTABRIA,CANTABRIA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,8.0,4.0,3.0,9.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,27.0,5.4,582206,580295,580229,581078,582905,581342.6
102,CANTABRIA,Cantabria,CANTABRIA,CANTABRIA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,238.0,245.0,275.0,285.0,233.0,49.0,62.0,71.0,56.0,54.0,50.0,85.0,56.0,51.0,73.0,93.0,58.0,60.0,70.0,90.0,65.0,70.0,40.0,79.0,44.0,1276.0,255.2,582206,580295,580229,581078,582905,581342.6
103,CANTABRIA,Cantabria,CANTABRIA,CANTABRIA,,4,Secuestro,Provincia,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.4,582206,580295,580229,581078,582905,581342.6
104,CANTABRIA,Cantabria,CANTABRIA,CANTABRIA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,69.0,84.0,102.0,107.0,89.0,19.0,13.0,21.0,16.0,19.0,21.0,25.0,19.0,24.0,19.0,31.0,28.0,26.0,20.0,38.0,23.0,18.0,15.0,33.0,23.0,451.0,90.2,582206,580295,580229,581078,582905,581342.6
105,CANTABRIA,Cantabria,CANTABRIA,CANTABRIA,,6,Robos con violencia e intimidación,Provincia,214.0,214.0,180.0,225.0,179.0,47.0,53.0,60.0,54.0,43.0,56.0,64.0,51.0,44.0,32.0,48.0,56.0,56.0,35.0,49.0,85.0,60.0,21.0,54.0,44.0,1012.0,202.4,582206,580295,580229,581078,582905,581342.6
106,CANTABRIA,Cantabria,CANTABRIA,CANTABRIA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,1663.0,1639.0,1574.0,1628.0,1375.0,482.0,312.0,391.0,478.0,398.0,368.0,393.0,480.0,445.0,334.0,346.0,449.0,435.0,376.0,372.0,445.0,462.0,159.0,438.0,316.0,7879.0,1575.8,582206,580295,580229,581078,582905,581342.6
107,CANTABRIA,Cantabria,CANTABRIA,CANTABRIA,,8,Hurtos,Provincia,5108.0,4983.0,4654.0,4881.0,3238.0,1147.0,1174.0,1534.0,1253.0,1078.0,1213.0,1512.0,1180.0,1086.0,1130.0,1336.0,1102.0,1105.0,1182.0,1470.0,1124.0,911.0,432.0,1170.0,725.0,22864.0,4572.8,582206,580295,580229,581078,582905,581342.6
108,CANTABRIA,Cantabria,CANTABRIA,CANTABRIA,,9,Sustracciones de vehículos,Provincia,245.0,207.0,124.0,134.0,107.0,49.0,48.0,76.0,72.0,59.0,69.0,48.0,31.0,38.0,36.0,25.0,25.0,32.0,23.0,37.0,42.0,26.0,20.0,41.0,20.0,817.0,163.4,582206,580295,580229,581078,582905,581342.6
109,CANTABRIA,Cantabria,CANTABRIA,CANTABRIA,,10,Tráfico de drogas,Provincia,92.0,63.0,87.0,80.0,96.0,15.0,29.0,27.0,21.0,13.0,10.0,22.0,18.0,17.0,23.0,25.0,22.0,20.0,22.0,19.0,19.0,31.0,30.0,17.0,18.0,418.0,83.6,582206,580295,580229,581078,582905,581342.6
110,CASTELLÓN/CASTELLÓ,Castellón/Castelló,COMUNITAT VALENCIANA,CASTELLÓN/CASTELLÓ,,1,Homicidios dolosos y asesinatos consumados,Provincia,1.0,5.0,6.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,19.0,3.8,579245,575470,576898,579962,585590,579433.0
111,CASTELLÓN/CASTELLÓ,Castellón/Castelló,COMUNITAT VALENCIANA,CASTELLÓN/CASTELLÓ,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,9.0,4.0,6.0,8.0,9.0,0.0,2.0,4.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,3.0,4.0,5.0,3.0,1.0,0.0,36.0,7.2,579245,575470,576898,579962,585590,579433.0
112,CASTELLÓN/CASTELLÓ,Castellón/Castelló,COMUNITAT VALENCIANA,CASTELLÓN/CASTELLÓ,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,215.0,261.0,242.0,293.0,201.0,51.0,50.0,71.0,43.0,62.0,48.0,86.0,65.0,40.0,66.0,85.0,51.0,60.0,75.0,84.0,74.0,55.0,42.0,60.0,44.0,1212.0,242.4,579245,575470,576898,579962,585590,579433.0
113,CASTELLÓN/CASTELLÓ,Castellón/Castelló,COMUNITAT VALENCIANA,CASTELLÓN/CASTELLÓ,,4,Secuestro,Provincia,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.8,579245,575470,576898,579962,585590,579433.0
114,CASTELLÓN/CASTELLÓ,Castellón/Castelló,COMUNITAT VALENCIANA,CASTELLÓN/CASTELLÓ,,5,Delitos contra la libertad e indemnidad sexual,Provincia,192.0,177.0,181.0,163.0,166.0,71.0,40.0,49.0,32.0,35.0,51.0,53.0,38.0,29.0,47.0,54.0,51.0,41.0,39.0,45.0,38.0,44.0,26.0,58.0,38.0,879.0,175.8,579245,575470,576898,579962,585590,579433.0
115,CASTELLÓN/CASTELLÓ,Castellón/Castelló,COMUNITAT VALENCIANA,CASTELLÓN/CASTELLÓ,,6,Robos con violencia e intimidación,Provincia,480.0,409.0,363.0,360.0,232.0,128.0,102.0,159.0,91.0,105.0,94.0,155.0,55.0,84.0,79.0,118.0,82.0,92.0,82.0,115.0,71.0,59.0,33.0,70.0,70.0,1844.0,368.8,579245,575470,576898,579962,585590,579433.0
116,CASTELLÓN/CASTELLÓ,Castellón/Castelló,COMUNITAT VALENCIANA,CASTELLÓN/CASTELLÓ,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,3027.0,2637.0,2856.0,2295.0,1495.0,864.0,740.0,678.0,745.0,789.0,610.0,578.0,660.0,795.0,695.0,694.0,672.0,618.0,608.0,513.0,556.0,498.0,220.0,472.0,305.0,12310.0,2462.0,579245,575470,576898,579962,585590,579433.0
117,CASTELLÓN/CASTELLÓ,Castellón/Castelló,COMUNITAT VALENCIANA,CASTELLÓN/CASTELLÓ,,8,Hurtos,Provincia,7262.0,6899.0,6516.0,6086.0,3603.0,1611.0,1676.0,2675.0,1300.0,1410.0,1430.0,2764.0,1295.0,1372.0,1309.0,2541.0,1294.0,1274.0,1314.0,2408.0,1090.0,939.0,342.0,1304.0,1018.0,30366.0,6073.2,579245,575470,576898,579962,585590,579433.0
118,CASTELLÓN/CASTELLÓ,Castellón/Castelló,COMUNITAT VALENCIANA,CASTELLÓN/CASTELLÓ,,9,Sustracciones de vehículos,Provincia,300.0,203.0,189.0,187.0,136.0,60.0,78.0,79.0,83.0,58.0,50.0,57.0,38.0,40.0,41.0,51.0,57.0,57.0,44.0,38.0,48.0,34.0,23.0,45.0,34.0,1015.0,203.0,579245,575470,576898,579962,585590,579433.0
119,CASTELLÓN/CASTELLÓ,Castellón/Castelló,COMUNITAT VALENCIANA,CASTELLÓN/CASTELLÓ,,10,Tráfico de drogas,Provincia,112.0,145.0,141.0,160.0,132.0,14.0,17.0,61.0,20.0,21.0,25.0,72.0,27.0,25.0,33.0,66.0,17.0,31.0,37.0,62.0,30.0,27.0,29.0,41.0,35.0,690.0,138.0,579245,575470,576898,579962,585590,579433.0
120,CIUDAD AUTÓNOMA DE CEUTA,Ceuta,CIUDAD AUTÓNOMA DE CEUTA,CIUDAD AUTÓNOMA DE CEUTA,,1,Homicidios dolosos y asesinatos consumados,Provincia,4.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,12.0,2.4,84519,84959,85144,84777,84202,84720.2
121,CIUDAD AUTÓNOMA DE CEUTA,Ceuta,CIUDAD AUTÓNOMA DE CEUTA,CIUDAD AUTÓNOMA DE CEUTA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,10.0,7.0,1.0,16.0,5.0,0.0,2.0,3.0,5.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,12.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,39.0,7.8,84519,84959,85144,84777,84202,84720.2
122,CIUDAD AUTÓNOMA DE CEUTA,Ceuta,CIUDAD AUTÓNOMA DE CEUTA,CIUDAD AUTÓNOMA DE CEUTA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,36.0,58.0,51.0,44.0,76.0,11.0,9.0,5.0,11.0,19.0,10.0,14.0,15.0,15.0,12.0,15.0,9.0,8.0,6.0,17.0,13.0,22.0,18.0,28.0,8.0,265.0,53.0,84519,84959,85144,84777,84202,84720.2
123,CIUDAD AUTÓNOMA DE CEUTA,Ceuta,CIUDAD AUTÓNOMA DE CEUTA,CIUDAD AUTÓNOMA DE CEUTA,,4,Secuestro,Provincia,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.6,84519,84959,85144,84777,84202,84720.2
124,CIUDAD AUTÓNOMA DE CEUTA,Ceuta,CIUDAD AUTÓNOMA DE CEUTA,CIUDAD AUTÓNOMA DE CEUTA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,39.0,25.0,50.0,23.0,38.0,6.0,8.0,14.0,11.0,5.0,8.0,5.0,7.0,22.0,6.0,11.0,11.0,6.0,2.0,9.0,6.0,7.0,18.0,6.0,7.0,175.0,35.0,84519,84959,85144,84777,84202,84720.2
125,CIUDAD AUTÓNOMA DE CEUTA,Ceuta,CIUDAD AUTÓNOMA DE CEUTA,CIUDAD AUTÓNOMA DE CEUTA,,6,Robos con violencia e intimidación,Provincia,197.0,131.0,150.0,145.0,126.0,52.0,30.0,42.0,73.0,36.0,22.0,33.0,40.0,30.0,34.0,42.0,44.0,42.0,30.0,36.0,37.0,21.0,19.0,54.0,32.0,749.0,149.8,84519,84959,85144,84777,84202,84720.2
126,CIUDAD AUTÓNOMA DE CEUTA,Ceuta,CIUDAD AUTÓNOMA DE CEUTA,CIUDAD AUTÓNOMA DE CEUTA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,99.0,83.0,88.0,58.0,69.0,33.0,25.0,18.0,23.0,34.0,13.0,15.0,21.0,21.0,25.0,24.0,18.0,16.0,12.0,18.0,12.0,24.0,15.0,17.0,13.0,397.0,79.4,84519,84959,85144,84777,84202,84720.2
127,CIUDAD AUTÓNOMA DE CEUTA,Ceuta,CIUDAD AUTÓNOMA DE CEUTA,CIUDAD AUTÓNOMA DE CEUTA,,8,Hurtos,Provincia,950.0,810.0,864.0,823.0,473.0,215.0,233.0,261.0,241.0,217.0,184.0,225.0,184.0,187.0,195.0,257.0,225.0,210.0,197.0,244.0,172.0,187.0,45.0,139.0,102.0,3920.0,784.0,84519,84959,85144,84777,84202,84720.2
128,CIUDAD AUTÓNOMA DE CEUTA,Ceuta,CIUDAD AUTÓNOMA DE CEUTA,CIUDAD AUTÓNOMA DE CEUTA,,9,Sustracciones de vehículos,Provincia,387.0,216.0,248.0,168.0,84.0,123.0,104.0,73.0,87.0,68.0,39.0,55.0,54.0,66.0,63.0,66.0,53.0,52.0,28.0,33.0,55.0,36.0,13.0,20.0,15.0,1103.0,220.6,84519,84959,85144,84777,84202,84720.2
129,CIUDAD AUTÓNOMA DE CEUTA,Ceuta,CIUDAD AUTÓNOMA DE CEUTA,CIUDAD AUTÓNOMA DE CEUTA,,10,Tráfico de drogas,Provincia,257.0,227.0,166.0,297.0,220.0,80.0,-56.0,175.0,58.0,107.0,57.0,35.0,28.0,52.0,48.0,32.0,34.0,63.0,63.0,58.0,113.0,115.0,18.0,51.0,36.0,1167.0,233.4,84519,84959,85144,84777,84202,84720.2
130,CIUDAD AUTÓNOMA DE MELILLA,Melilla,CIUDAD AUTÓNOMA DE MELILLA,CIUDAD AUTÓNOMA DE MELILLA,,1,Homicidios dolosos y asesinatos consumados,Provincia,1.0,0.0,0.0,1.0,0.0,0.0,1361.0,-1360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.4,86026,86120,86384,86487,87076,86418.6
131,CIUDAD AUTÓNOMA DE MELILLA,Melilla,CIUDAD AUTÓNOMA DE MELILLA,CIUDAD AUTÓNOMA DE MELILLA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,8.0,8.0,1.0,8.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,27.0,5.4,86026,86120,86384,86487,87076,86418.6
132,CIUDAD AUTÓNOMA DE MELILLA,Melilla,CIUDAD AUTÓNOMA DE MELILLA,CIUDAD AUTÓNOMA DE MELILLA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,139.0,117.0,141.0,146.0,152.0,29.0,23.0,47.0,40.0,20.0,22.0,39.0,36.0,23.0,27.0,52.0,39.0,34.0,26.0,50.0,36.0,30.0,31.0,55.0,36.0,695.0,139.0,86026,86120,86384,86487,87076,86418.6
133,CIUDAD AUTÓNOMA DE MELILLA,Melilla,CIUDAD AUTÓNOMA DE MELILLA,CIUDAD AUTÓNOMA DE MELILLA,,4,Secuestro,Provincia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86026,86120,86384,86487,87076,86418.6
134,CIUDAD AUTÓNOMA DE MELILLA,Melilla,CIUDAD AUTÓNOMA DE MELILLA,CIUDAD AUTÓNOMA DE MELILLA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,51.0,29.0,27.0,33.0,34.0,4.0,10.0,15.0,22.0,9.0,5.0,8.0,7.0,10.0,4.0,8.0,5.0,9.0,7.0,10.0,7.0,5.0,12.0,10.0,7.0,174.0,34.8,86026,86120,86384,86487,87076,86418.6
